name,year,number,url,price,front_url,back_url
Nolan Ryan,1969,533,/ViewCard.cfm/sid/69/cid/30764/1969-Topps-533-Nolan-Ryan,200,/Images/Cards/Baseball/69/69-30764RepFr.jpg,/Images/Cards/Baseball/69/69-30764RepBk.jpg
Nolan Ryan,1970,712,/ViewCard.cfm/sid/70/cid/15547/1970-Topps-712-Nolan-Ryan,127.5,/Images/Cards/Baseball/70/70-15547RepFr.jpg,/Images/Cards/Baseball/70/70-15547RepBk.jpg
Nolan Ryan,1971,513,/ViewCard.cfm/sid/71/cid/16069/1971-Topps-513-Nolan-Ryan,64.5,/Images/Cards/Baseball/71/71-16069RepFr.jpg,/Images/Cards/Baseball/71/71-16069RepBk.jpg
Nolan Ryan,1972,595,/ViewCard.cfm/sid/72/cid/16999/1972-Topps-595-Nolan-Ryan,50,/Images/Cards/Baseball/72/72-16999RepFr.jpg,/Images/Cards/Baseball/72/72-16999RepBk.jpg
Nolan Ryan,1973,220,/ViewCard.cfm/sid/73/cid/17427/1973-Topps-220-Nolan-Ryan,16.5,/Images/Cards/Baseball/73/73-17427RepFr.jpg,/Images/Cards/Baseball/73/73-17427RepBk.jpg
Nolan Ryan,1974,20,/ViewCard.cfm/sid/74/cid/30920/1974-Topps-20-Nolan-Ryan,15.85,/Images/Cards/Baseball/74/74-30920RepFr.jpg,/Images/Cards/Baseball/74/74-30920RepBk.jpg
Nolan Ryan,1975,500,/ViewCard.cfm/sid/76/cid/18998/1975-Topps-500-Nolan-Ryan,29,/Images/Cards/Baseball/76/76-18998RepFr.jpg,/Images/Cards/Baseball/76/76-18998RepBk.jpg
Nolan Ryan,1976,330,/ViewCard.cfm/sid/77/cid/19488/1976-Topps-330-Nolan-Ryan,15,/Images/Cards/Baseball/77/77-19488RepFr.jpg,/Images/Cards/Baseball/77/77-19488RepBk.jpg
Nolan Ryan,1977,650,/ViewCard.cfm/sid/79/cid/20468/1977-Topps-650-Nolan-Ryan,17,/Images/Cards/Baseball/79/79-20468RepFr.jpg,/Images/Cards/Baseball/79/79-20468RepBk.jpg
Nolan Ryan,1978,400,/ViewCard.cfm/sid/80/cid/20878/1978-Topps-400-Nolan-Ryan,10.99,/Images/Cards/Baseball/80/80-20878RepFr.jpg,/Images/Cards/Baseball/80/80-20878RepBk.jpg
Nolan Ryan,1979,115,/ViewCard.cfm/sid/81/cid/21365/1979-Topps-115-Nolan-Ryan,10.25,/Images/Cards/Baseball/81/81-21365RepFr.jpg,/Images/Cards/Baseball/81/81-21365RepBk.jpg
Nolan Ryan,1980,580,/ViewCard.cfm/sid/82/cid/32182/1980-Topps-580-Nolan-Ryan,4.5,/Images/Cards/Baseball/82/82-580Fr.jpg,/Images/Cards/Baseball/82/82-580Bk.jpg
Nolan Ryan,1981,240,/ViewCard.cfm/sid/85/cid/23530/1981-Topps-240-Nolan-Ryan,6,/Images/Cards/Baseball/85/85-240Fr.jpg,/Images/Cards/Baseball/85/85-240Bk.jpg
Nolan Ryan,1982,90,/ViewCard.cfm/sid/89/cid/24238/1982-Topps-90-Nolan-Ryan,6,/Images/Cards/Baseball/89/89-24238RepFr.jpg,/Images/Cards/Baseball/89/89-24238RepBk.jpg
Nolan Ryan,1983,360,/ViewCard.cfm/sid/93/cid/25435/1983-Topps-360-Nolan-Ryan,6,/Images/Cards/Baseball/93/93-360Fr.jpg,/Images/Cards/Baseball/93/93-360Bk.jpg
Nolan Ryan,1984,470,/ViewCard.cfm/sid/98/cid/33570/1984-Topps-470-Nolan-Ryan,3.5,/Images/Cards/Baseball/98/98-470Fr.jpg,/Images/Cards/Baseball/98/98-470Bk.jpg
Nolan Ryan,1985,760,/ViewCard.cfm/sid/103/cid/34860/1985-Topps-760-Nolan-Ryan,3.5,/Images/Cards/Baseball/103/103-34860RepFr.jpg,/Images/Cards/Baseball/103/103-34860RepBk.jpg
