name,player_url,card_url,collect
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2023/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720017/2023-Topps-27-Mike-Trout,1
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2023/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720236/2023-Topps-246-AL-HRs-Leaders-(Aaron-Judge-/-Mike-Trout-/-Yordan-Alvarez),0
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2023/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603435/2023-Topps-396-Superstar-Talk,0
Albert Pujols,https://www.tcdb.com/Person.cfm/pid/4743/col/Y/yea/2023/Albert-Pujols?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20719995/2023-Topps-5-Albert-Pujols,1
Albert Pujols,https://www.tcdb.com/Person.cfm/pid/4743/col/Y/yea/2023/Albert-Pujols?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720224/2023-Topps-234-St.-Louis-Cardinals,0
Miguel Cabrera,https://www.tcdb.com/Person.cfm/pid/868/col/Y/yea/2023/Miguel-Cabrera?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720014/2023-Topps-24-Miguel-Cabrera,1
Miguel Cabrera,https://www.tcdb.com/Person.cfm/pid/868/col/Y/yea/2023/Miguel-Cabrera?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,"/ViewCard.cfm/sid/299305/cid/20720200/2023-Topps-210-Not-Bad,-Rook!",0
Justin Verlander,https://www.tcdb.com/Person.cfm/pid/6056/col/Y/yea/2023/Justin-Verlander?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720072/2023-Topps-82-AL-Wins-Leaders-(Justin-Verlander-/-Framber-Valdez-/-Alek-Manoah),0
Justin Verlander,https://www.tcdb.com/Person.cfm/pid/6056/col/Y/yea/2023/Justin-Verlander?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720301/2023-Topps-311-AL-ERA-Leaders-(Justin-Verlander-/-Dylan-Cease-/-Alek-Manoah),0
Justin Verlander,https://www.tcdb.com/Person.cfm/pid/6056/col/Y/yea/2023/Justin-Verlander?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603464/2023-Topps-425-Justin-Verlander,1
Max Scherzer,https://www.tcdb.com/Person.cfm/pid/17638/col/Y/yea/2023/Max-Scherzer?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720011/2023-Topps-21-Max-Scherzer,1
Clayton Kershaw,https://www.tcdb.com/Person.cfm/pid/17430/col/Y/yea/2023/Clayton-Kershaw?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720012/2023-Topps-22-Clayton-Kershaw,1
Mookie Betts,https://www.tcdb.com/Person.cfm/pid/49319/col/Y/yea/2023/Mookie-Betts?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720040/2023-Topps-50-Mookie-Betts,1
Mookie Betts,https://www.tcdb.com/Person.cfm/pid/49319/col/Y/yea/2023/Mookie-Betts?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720103/2023-Topps-113-Star-Power,0
Mookie Betts,https://www.tcdb.com/Person.cfm/pid/49319/col/Y/yea/2023/Mookie-Betts?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720209/2023-Topps-219-Los-Angeles-Dodgers,0
Bryce Harper,https://www.tcdb.com/Person.cfm/pid/40097/col/Y/yea/2023/Bryce-Harper?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20719993/2023-Topps-3-Bryce-Harper,1
Bryce Harper,https://www.tcdb.com/Person.cfm/pid/40097/col/Y/yea/2023/Bryce-Harper?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603471/2023-Topps-432-Postseason-Optimists,0
Bryce Harper,https://www.tcdb.com/Person.cfm/pid/40097/col/Y/yea/2023/Bryce-Harper?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603606/2023-Topps-567-Philadelphia-Phillies,0
Manny Machado,https://www.tcdb.com/Person.cfm/pid/36824/col/Y/yea/2023/Manny-Machado?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603439/2023-Topps-400-Manny-Machado,1
Manny Machado,https://www.tcdb.com/Person.cfm/pid/36824/col/Y/yea/2023/Manny-Machado?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603444/2023-Topps-405-Pitcher's-Nightmare,0
Kris Bryant,https://www.tcdb.com/Person.cfm/pid/48711/col/Y/yea/2023/Kris-Bryant?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720148/2023-Topps-158-Kris-Bryant,1
Christian Yelich,https://www.tcdb.com/Person.cfm/pid/36969/col/Y/yea/2023/Christian-Yelich?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720182/2023-Topps-192-Christian-Yelich,1
Cody Bellinger,https://www.tcdb.com/Person.cfm/pid/61477/col/Y/yea/2023/Cody-Bellinger?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720103/2023-Topps-113-Star-Power,0
Cody Bellinger,https://www.tcdb.com/Person.cfm/pid/61477/col/Y/yea/2023/Cody-Bellinger?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720121/2023-Topps-131-Cody-Bellinger,1
Cody Bellinger,https://www.tcdb.com/Person.cfm/pid/61477/col/Y/yea/2023/Cody-Bellinger?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720209/2023-Topps-219-Los-Angeles-Dodgers,0
Juan Soto,https://www.tcdb.com/Person.cfm/pid/80766/col/Y/yea/2023/Juan-Soto?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20719991/2023-Topps-1-Juan-Soto,1
Juan Soto,https://www.tcdb.com/Person.cfm/pid/80766/col/Y/yea/2023/Juan-Soto?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603444/2023-Topps-405-Pitcher's-Nightmare,0
Juan Soto,https://www.tcdb.com/Person.cfm/pid/80766/col/Y/yea/2023/Juan-Soto?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603694/2023-Topps-655-San-Diego-Padres,0
Juan Soto,https://www.tcdb.com/Person.cfm/pid/80766/col/Y/yea/2023/Juan-Soto?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21696086/2023-Topps-NNO-Topps-Now-Coupon-Card,0
Zack Greinke,https://www.tcdb.com/Person.cfm/pid/2239/col/Y/yea/2023/Zack-Greinke?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603459/2023-Topps-420-Zack-Greinke,1
Robinson Cano,https://www.tcdb.com/Person.cfm/pid/918/col/Y/yea/2023/Robinson-Cano?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Joey Votto,https://www.tcdb.com/Person.cfm/pid/6082/col/Y/yea/2023/Joey-Votto?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720009/2023-Topps-19-Joey-Votto,1
Buster Posey,https://www.tcdb.com/Person.cfm/pid/29898/col/Y/yea/2023/Buster-Posey?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Stephen Strasburg,https://www.tcdb.com/Person.cfm/pid/35653/col/Y/yea/2023/Stephen-Strasburg?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Felix Hernandez,https://www.tcdb.com/Person.cfm/pid/2564/col/Y/yea/2023/Felix-Hernandez?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Ichiro Suzuki,https://www.tcdb.com/Person.cfm/pid/5732/col/Y/yea/2023/Ichiro-Suzuki?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Adrian Beltre,https://www.tcdb.com/Person.cfm/pid/410/col/Y/yea/2023/Adrian-Beltre?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
David Ortiz,https://www.tcdb.com/Person.cfm/pid/4397/col/Y/yea/2023/David-Ortiz?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Joe Mauer,https://www.tcdb.com/Person.cfm/pid/3745/col/Y/yea/2023/Joe-Mauer?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Curt Schilling,https://www.tcdb.com/Person.cfm/pid/5237/col/Y/yea/2023/Curt-Schilling?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Barry Bonds,https://www.tcdb.com/Person.cfm/pid/564/col/Y/yea/2023/Barry-Bonds?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Roger Clemens,https://www.tcdb.com/Person.cfm/pid/1112/col/Y/yea/2023/Roger-Clemens?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Omar Vizquel,https://www.tcdb.com/Person.cfm/pid/6075/col/Y/yea/2023/Omar-Vizquel?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Scott Rolen,https://www.tcdb.com/Person.cfm/pid/5040/col/Y/yea/2023/Scott-Rolen?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Todd Helton,https://www.tcdb.com/Person.cfm/pid/2528/col/Y/yea/2023/Todd-Helton?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Tim Hudson,https://www.tcdb.com/Person.cfm/pid/2757/col/Y/yea/2023/Tim-Hudson?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Alex Rodriguez,https://www.tcdb.com/Person.cfm/pid/5010/col/Y/yea/2023/Alex-Rodriguez?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Mark Teixeira,https://www.tcdb.com/Person.cfm/pid/5800/col/Y/yea/2023/Mark-Teixeira?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Chase Utley,https://www.tcdb.com/Person.cfm/pid/5998/col/Y/yea/2023/Chase-Utley?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
David Wright,https://www.tcdb.com/Person.cfm/pid/6412/col/Y/yea/2023/David-Wright?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Carlos Beltran,https://www.tcdb.com/Person.cfm/pid/409/col/Y/yea/2023/Carlos-Beltran?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Billy Wagner,https://www.tcdb.com/Person.cfm/pid/6091/col/Y/yea/2023/Billy-Wagner?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Gary Sheffield,https://www.tcdb.com/Person.cfm/pid/5359/col/Y/yea/2023/Gary-Sheffield?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Manny Ramirez,https://www.tcdb.com/Person.cfm/pid/4798/col/Y/yea/2023/Manny-Ramirez?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Andruw Jones,https://www.tcdb.com/Person.cfm/pid/2949/col/Y/yea/2023/Andruw-Jones?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Sammy Sosa,https://www.tcdb.com/Person.cfm/pid/5535/col/Y/yea/2023/Sammy-Sosa?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Mark Buehrle,https://www.tcdb.com/Person.cfm/pid/785/col/Y/yea/2023/Mark-Buehrle?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Dave Parker,https://www.tcdb.com/Person.cfm/pid/4482/col/Y/yea/2023/Dave-Parker?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Steve Garvey,https://www.tcdb.com/Person.cfm/pid/2041/col/Y/yea/2023/Steve-Garvey?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Don Mattingly,https://www.tcdb.com/Person.cfm/pid/3740/col/Y/yea/2023/Don-Mattingly?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Dale Murphy,https://www.tcdb.com/Person.cfm/pid/4166/col/Y/yea/2023/Dale-Murphy?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Mark McGwire,https://www.tcdb.com/Person.cfm/pid/3852/col/Y/yea/2023/Mark-McGwire?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Fred McGriff,https://www.tcdb.com/Person.cfm/pid/3849/col/Y/yea/2023/Fred-McGriff?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Dwight Evans,https://www.tcdb.com/Person.cfm/pid/1740/col/Y/yea/2023/Dwight-Evans?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
Kenny Lofton,https://www.tcdb.com/Person.cfm/pid/3478/col/Y/yea/2023/Kenny-Lofton?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,,0
