name,year,number,price,own,lot_name,remaining_price,url,front_url,back_url
Giancarlo Stanton,2010,US50,13.25,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/10590/cid/460537/2010-Topps-Update-US-50-Mike-Stanton-,/Images/Cards/Baseball/10590/10590-US50aFr.jpg,/Images/Cards/Baseball/10590/10590-US50aBk.jpg
Mike Trout,2011,US175,775,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/58238/cid/3085832/2011-Topps-Update-US175-Mike-Trout,/Images/Cards/Baseball/58238/58238-3085832RepFr.jpg,/Images/Cards/Baseball/58238/58238-3085832RepBk.jpg
Christian Yelich,2013,US290,16.5,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/80971/cid/6203513/2013-Topps-Update-US290-Christian-Yelich,/Images/Cards/Baseball/80971/80971-US290Fr.jpg,/Images/Cards/Baseball/80971/80971-US290Bk.jpg
Nolan Arenado,2013,US259,22.5,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/80971/cid/6203482/2013-Topps-Update-US259-Nolan-Arenado,/Images/Cards/Baseball/80971/80971-6203482RepFr.jpg,/Images/Cards/Baseball/80971/80971-US259Bk.jpg
Jacob DeGrom,2014,US50,55,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/94826/cid/6931339/2014-Topps-Update-US-50-Jacob-deGrom,/Images/Cards/Baseball/94826/94826-10136721Fr.jpg,/Images/Cards/Baseball/94826/94826-10136721Bk.jpg
Mookie Betts,2014,US26,41,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/94826/cid/6931317/2014-Topps-Update-US-26-Mookie-Betts,/Images/Cards/Baseball/94826/94826-10136699Fr.jpg,/Images/Cards/Baseball/94826/94826-10136699Bk.jpg
Cody Bellinger,2017,US50,10,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/152852/cid/10287315/2017-Topps-Update-US50-Cody-Bellinger,/Images/Cards/Baseball/152852/152852-10287315RepFr.jpg,/Images/Cards/Baseball/152852/152852-10287315RepBk.jpg
Ronald Acuna Jr,2018,US250,35.5,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/175264/cid/11872378/2018-Topps-Update-US250-Ronald-Acuna-Jr.,/Images/Cards/Baseball/175264/175264-11872378RepFr.jpg,/Images/Cards/Baseball/175264/175264-11872378RepBk.jpg
Juan Soto,2018,US300,39.99,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/175264/cid/11872428/2018-Topps-Update-US300-Juan-Soto,/Images/Cards/Baseball/175264/175264-11872428RepFr.jpg,/Images/Cards/Baseball/175264/175264-11872428RepBk.jpg
Vladimir Guerrero Jr,2019,US1,12.95,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/204547/cid/13721044/2019-Topps-Update-US1-Vladimir-Guerrero-Jr.,/Images/Cards/Baseball/204547/204547-13721044RepFr.jpg,/Images/Cards/Baseball/204547/204547-13721044RepBk.jpg
Barry Bonds,2004,T221,3.5,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/1761/cid/354841/2004-Topps-Traded-&-Rookies-T221-Barry-Bonds,/Images/Cards/Baseball/1761/1761-T221Fr.jpg,/Images/Cards/Baseball/1761/1761-T221Bk.jpg
Yogi Berra,1964,21,24,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/61/cid/10915/1964-Topps-21-Yogi-Berra,/Images/Cards/Baseball/61/61-21Fr.jpg,/Images/Cards/Baseball/61/61-21Bk.jpg
Yogi Berra,1965,470,36.42,0,"",0,https://www.tcdb.com/ViewCard.cfm/sid/64/cid/11953/1965-Topps-470-Yogi-Berra,/Images/Cards/Baseball/64/64-470Fr.jpg,/Images/Cards/Baseball/64/64-470Bk.jpg
