name,player_url,card_url,collect
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2021/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/241380/cid/15983728/2021-Topps-27-Mike-Trout,1
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2021/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/241380/cid/16004304/2021-Topps-27-Mike-Trout,0
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2021/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/241380/cid/16004306/2021-Topps-27-Mike-Trout,0
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2021/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/241380/cid/15983867/2021-Topps-166-Elbows-Only,0
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2021/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/241380/cid/16635592/2021-Topps-621-Los-Angeles-Angels,0
Albert Pujols,https://www.tcdb.com/Person.cfm/pid/4743/col/Y/yea/2021/Albert-Pujols?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/241380/cid/15983879/2021-Topps-178-Albert-Pujols,1
Miguel Cabrera,https://www.tcdb.com/Person.cfm/pid/868/col/Y/yea/2021/Miguel-Cabrera?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/241380/cid/15983853/2021-Topps-152-Motor-City-Mashers,0
Miguel Cabrera,https://www.tcdb.com/Person.cfm/pid/868/col/Y/yea/2021/Miguel-Cabrera?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/241380/cid/15983992/2021-Topps-291-Miguel-Cabrera,1
Miguel Cabrera,https://www.tcdb.com/Person.cfm/pid/868/col/Y/yea/2021/Miguel-Cabrera?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/241380/cid/15992577/2021-Topps-291-Miguel-Cabrera,0
Justin Verlander,https://www.tcdb.com/Person.cfm/pid/6056/col/Y/yea/2021/Justin-Verlander?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/241380/cid/15983813/2021-Topps-112-Justin-Verlander,1
