name,player_url,card_url
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2023/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720017/2023-Topps-27-Mike-Trout
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2023/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720236/2023-Topps-246-AL-HRs-Leaders-(Aaron-Judge-/-Mike-Trout-/-Yordan-Alvarez)
Mike Trout,https://www.tcdb.com/Person.cfm/pid/37543/col/Y/yea/2023/Mike-Trout?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603435/2023-Topps-396-Superstar-Talk
Albert Pujols,https://www.tcdb.com/Person.cfm/pid/4743/col/Y/yea/2023/Albert-Pujols?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20719995/2023-Topps-5-Albert-Pujols
Albert Pujols,https://www.tcdb.com/Person.cfm/pid/4743/col/Y/yea/2023/Albert-Pujols?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720224/2023-Topps-234-St.-Louis-Cardinals
Miguel Cabrera,https://www.tcdb.com/Person.cfm/pid/868/col/Y/yea/2023/Miguel-Cabrera?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720014/2023-Topps-24-Miguel-Cabrera
Miguel Cabrera,https://www.tcdb.com/Person.cfm/pid/868/col/Y/yea/2023/Miguel-Cabrera?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,"/ViewCard.cfm/sid/299305/cid/20720200/2023-Topps-210-Not-Bad,-Rook!"
Justin Verlander,https://www.tcdb.com/Person.cfm/pid/6056/col/Y/yea/2023/Justin-Verlander?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720072/2023-Topps-82-AL-Wins-Leaders-(Justin-Verlander-/-Framber-Valdez-/-Alek-Manoah)
Justin Verlander,https://www.tcdb.com/Person.cfm/pid/6056/col/Y/yea/2023/Justin-Verlander?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720301/2023-Topps-311-AL-ERA-Leaders-(Justin-Verlander-/-Dylan-Cease-/-Alek-Manoah)
Justin Verlander,https://www.tcdb.com/Person.cfm/pid/6056/col/Y/yea/2023/Justin-Verlander?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603464/2023-Topps-425-Justin-Verlander
Max Scherzer,https://www.tcdb.com/Person.cfm/pid/17638/col/Y/yea/2023/Max-Scherzer?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720011/2023-Topps-21-Max-Scherzer
Clayton Kershaw,https://www.tcdb.com/Person.cfm/pid/17430/col/Y/yea/2023/Clayton-Kershaw?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720012/2023-Topps-22-Clayton-Kershaw
Mookie Betts,https://www.tcdb.com/Person.cfm/pid/49319/col/Y/yea/2023/Mookie-Betts?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720040/2023-Topps-50-Mookie-Betts
Mookie Betts,https://www.tcdb.com/Person.cfm/pid/49319/col/Y/yea/2023/Mookie-Betts?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720103/2023-Topps-113-Star-Power
Mookie Betts,https://www.tcdb.com/Person.cfm/pid/49319/col/Y/yea/2023/Mookie-Betts?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720209/2023-Topps-219-Los-Angeles-Dodgers
Bryce Harper,https://www.tcdb.com/Person.cfm/pid/40097/col/Y/yea/2023/Bryce-Harper?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20719993/2023-Topps-3-Bryce-Harper
Bryce Harper,https://www.tcdb.com/Person.cfm/pid/40097/col/Y/yea/2023/Bryce-Harper?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603471/2023-Topps-432-Postseason-Optimists
Bryce Harper,https://www.tcdb.com/Person.cfm/pid/40097/col/Y/yea/2023/Bryce-Harper?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603606/2023-Topps-567-Philadelphia-Phillies
Manny Machado,https://www.tcdb.com/Person.cfm/pid/36824/col/Y/yea/2023/Manny-Machado?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603439/2023-Topps-400-Manny-Machado
Manny Machado,https://www.tcdb.com/Person.cfm/pid/36824/col/Y/yea/2023/Manny-Machado?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603444/2023-Topps-405-Pitcher's-Nightmare
Kris Bryant,https://www.tcdb.com/Person.cfm/pid/48711/col/Y/yea/2023/Kris-Bryant?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720148/2023-Topps-158-Kris-Bryant
Christian Yelich,https://www.tcdb.com/Person.cfm/pid/36969/col/Y/yea/2023/Christian-Yelich?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720182/2023-Topps-192-Christian-Yelich
Cody Bellinger,https://www.tcdb.com/Person.cfm/pid/61477/col/Y/yea/2023/Cody-Bellinger?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720103/2023-Topps-113-Star-Power
Cody Bellinger,https://www.tcdb.com/Person.cfm/pid/61477/col/Y/yea/2023/Cody-Bellinger?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720121/2023-Topps-131-Cody-Bellinger
Cody Bellinger,https://www.tcdb.com/Person.cfm/pid/61477/col/Y/yea/2023/Cody-Bellinger?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20720209/2023-Topps-219-Los-Angeles-Dodgers
Juan Soto,https://www.tcdb.com/Person.cfm/pid/80766/col/Y/yea/2023/Juan-Soto?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/20719991/2023-Topps-1-Juan-Soto
Juan Soto,https://www.tcdb.com/Person.cfm/pid/80766/col/Y/yea/2023/Juan-Soto?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603444/2023-Topps-405-Pitcher's-Nightmare
Juan Soto,https://www.tcdb.com/Person.cfm/pid/80766/col/Y/yea/2023/Juan-Soto?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603694/2023-Topps-655-San-Diego-Padres
Juan Soto,https://www.tcdb.com/Person.cfm/pid/80766/col/Y/yea/2023/Juan-Soto?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21696086/2023-Topps-NNO-Topps-Now-Coupon-Card
Zack Greinke,https://www.tcdb.com/Person.cfm/pid/2239/col/Y/yea/2023/Zack-Greinke?sTeam=&sCardNum=&sNote=&sSetName=Topps&sBrand=,/ViewCard.cfm/sid/299305/cid/21603459/2023-Topps-420-Zack-Greinke
